,sentence_no,Word,Tag
10379,423,all,O
10380,423,revenue,O
10381,423,related,O
10382,423,to,O
10383,423,the,O
10384,423,community,O
10385,423,liaison,O
10386,423,costs,O
10387,424,Separately,O
10388,424,In,ORG
10389,424,Home,ORG
10390,424,Health,ORG
10391,424,said,O
10392,424,the,O
10393,424,US,ORG
10394,424,District,ORG
10395,424,Court,ORG
10396,424,in,O
10397,424,Minneapolis,LOC
10398,424,ruled,O
10399,424,in,O
10400,424,its,O
10401,424,favor,O
10402,424,regarding,O
10403,424,the,O
10404,424,reimbursement,O
10405,424,of,O
10406,424,certain,O
10407,424,interest,O
10408,424,expenses,O
10409,425,This,O
10410,425,decision,O
10411,425,will,O
10412,425,result,O
10413,425,in,O
10414,425,the,O
10415,425,reimbursement,O
10416,425,by,O
10417,425,Medicare,O
10418,425,of,O
10419,425,81000,O
10420,425,in,O
10421,425,disputed,O
10422,425,costs,O
10423,426,This,O
10424,426,is,O
10425,426,our,O
10426,426,first,O
10427,426,decision,O
10428,426,in,O
10429,426,federal,O
10430,426,distrct,O
10431,426,court,O
10432,426,regarding,O
10433,426,a,O
10434,426,dispute,O
10435,426,with,O
10436,426,Medicare,O
10437,426,Gildea,PER
10438,426,said,O
10439,427,We,O
10440,427,are,O
10441,427,extremely,O
10442,427,pleased,O
10443,427,with,O
10444,427,this,O
10445,427,decision,O
10446,427,and,O
10447,427,we,O
10448,427,recognize,O
10449,427,it,O
10450,427,as,O
10451,427,a,O
10452,427,significant,O
10453,427,step,O
10454,427,toward,O
10455,427,resolution,O
10456,427,of,O
10457,427,our,O
10458,427,outstanding,O
10459,427,Medicare,O
10460,427,disputes,O
10461,428,Chicago,ORG
10462,428,Newsdesk,ORG
10463,428,3124088787,O
10464,428,DOCSTART,O
10465,428,Oppenheimer,ORG
10466,428,Capital,ORG
10467,428,to,O
10468,428,review,O
10469,428,Oct,O
10470,428,div,O
10471,429,NEW,LOC
10472,429,YORK,LOC
10473,429,19960822,O
10474,429,Oppenheimer,ORG
10475,429,Capital,ORG
10476,429,LP,ORG
10477,429,said,O
10478,429,on,O
10479,429,Thursday,O
10480,429,it,O
10481,429,will,O
10482,429,review,O
10483,429,its,O
10484,429,cash,O
10485,429,distribution,O
10486,429,rate,O
10487,429,for,O
10488,429,the,O
10489,429,October,O
10490,429,quarterly,O
10491,429,distribution,O
10492,429,assuming,O
10493,429,continued,O
10494,429,favorable,O
10495,429,results,O
10496,430,The,O
10497,430,company,O
10498,430,which,O
10499,430,reported,O
10500,430,improved,O
10501,430,first,O
10502,430,quarter,O
10503,430,earnings,O
10504,430,for,O
10505,430,the,O
10506,430,period,O
10507,430,ended,O
10508,430,July,O
10509,430,31,O
10510,430,1996,O
10511,430,declared,O
10512,430,a,O
10513,430,quarterly,O
10514,430,distribution,O
10515,430,of,O
10516,430,065,O
10517,430,per,O
10518,430,partnership,O
10519,430,unit,O
10520,430,for,O
10521,430,the,O
10522,430,quarter,O
10523,430,ended,O
10524,430,July,O
10525,431,DOCSTART,O
10526,431,Best,ORG
10527,431,sees,O
10528,431,Q2,O
10529,431,loss,O
10530,431,similar,O
10531,431,to,O
10532,431,Q1,O
10533,431,loss,O
10534,432,RICHMOND,LOC
10535,432,Va,LOC
10536,433,19960822,O
10537,433,Best,ORG
10538,433,Products,ORG
10539,433,Co,ORG
10540,433,Chairman,O
10541,433,and,O
10542,433,Chief,O
10543,433,Executive,O
10544,433,Daniel,PER
10545,433,Levy,PER
10546,433,said,O
10547,433,Thursday,O
10548,433,he,O
10549,433,expected,O
10550,433,the,O
10551,433,companys,O
10552,433,secondquarter,O
10553,433,results,O
10554,433,to,O
10555,433,be,O
10556,433,similar,O
10557,433,to,O
10558,433,the,O
10559,433,346,O
10560,433,million,O
10561,433,loss,O
10562,433,posted,O
10563,433,in,O
10564,433,the,O
10565,433,first,O
10566,433,quarter,O
10567,434,He,O
10568,434,also,O
10569,434,told,O
10570,434,Reuters,ORG
10571,434,before,O
10572,434,the,O
10573,434,retailers,O
10574,434,annual,O
10575,434,meeting,O
10576,434,that,O
10577,434,the,O
10578,434,second,O
10579,434,quarter,O
10580,434,could,O
10581,434,be,O
10582,434,better,O
10583,434,than,O
10584,434,the,O
10585,434,first,O
10586,434,quarter,O
10587,434,ended,O
10588,434,May,O
10589,434,4,O
10590,435,We,O
10591,435,could,O
10592,435,do,O
10593,435,even,O
10594,435,better,O
10595,435,he,O
10596,435,said,O
10597,436,The,O
10598,436,secondquarter,O
10599,436,results,O
10600,436,are,O
10601,436,expected,O
10602,436,to,O
10603,436,be,O
10604,436,released,O
10605,436,in,O
10606,436,September,O
10607,437,Levy,PER
10608,437,said,O
10609,437,seeking,O
10610,437,bankruptcy,O
10611,437,protection,O
10612,437,was,O
10613,437,not,O
10614,437,under,O
10615,437,consideration,O
10616,438,Best,ORG
10617,438,emerged,O
10618,438,from,O
10619,438,Chapter,O
10620,438,11,O
10621,438,bankruptcy,O
10622,438,protection,O
10623,438,in,O
10624,438,June,O
10625,438,1994,O
10626,438,after,O
10627,438,312,O
10628,438,years,O
10629,439,Bankruptcy,O
10630,439,is,O
10631,439,always,O
10632,439,possible,O
10633,439,particularly,O
10634,439,when,O
10635,439,you,O
10636,439,lose,O
10637,439,what,O
10638,439,we,O
10639,439,are,O
10640,439,going,O
10641,439,to,O
10642,439,lose,O
10643,439,in,O
10644,439,the,O
10645,439,first,O
10646,439,half,O
10647,439,of,O
10648,439,this,O
10649,439,year,O
10650,439,Levy,PER
10651,439,said,O
10652,440,But,O
10653,440,this,O
10654,440,is,O
10655,440,not,O
10656,440,something,O
10657,440,we,O
10658,440,are,O
10659,440,striving,O
10660,440,to,O
10661,440,do,O
10662,441,The,O
10663,441,Richmondbased,O
10664,441,retailer,O
10665,441,lost,O
10666,441,957,O
10667,441,million,O
10668,441,in,O
10669,441,the,O
10670,441,fiscal,O
10671,441,year,O
10672,441,ended,O
10673,441,February,O
10674,441,3,O
10675,442,That,O
10676,442,was,O
10677,442,the,O
10678,442,secondlargest,O
10679,442,loss,O
10680,442,in,O
10681,442,the,O
10682,442,companys,O
10683,442,history,O
10684,443,Levy,PER
10685,443,said,O
10686,443,that,O
10687,443,Best,ORG
10688,443,planned,O
10689,443,to,O
10690,443,open,O
10691,443,two,O
10692,443,new,O
10693,443,stores,O
10694,443,this,O
10695,443,fall,O
10696,444,The,O
10697,444,company,O
10698,444,announced,O
10699,444,in,O
10700,444,March,O
10701,444,that,O
10702,444,it,O
10703,444,was,O
10704,444,closing,O
10705,444,seven,O
10706,444,stores,O
10707,444,and,O
10708,444,backing,O
10709,444,out,O
10710,444,of,O
10711,444,nine,O
10712,444,new,O
10713,444,lease,O
10714,444,agreements,O
10715,445,At,O
10716,445,the,O
10717,445,time,O
10718,445,Best,ORG
10719,445,said,O
10720,445,it,O
10721,445,did,O
10722,445,not,O
10723,445,plan,O
10724,445,to,O
10725,445,open,O
10726,445,any,O
10727,445,new,O
10728,445,stores,O
10729,445,this,O
10730,445,fall,O
10731,446,It,O
10732,446,currently,O
10733,446,operates,O
10734,446,169,O
10735,446,stores,O
10736,446,in,O
10737,446,23,O
10738,446,states,O
10739,447,For,O
10740,447,last,O
10741,447,years,O
10742,447,second,O
10743,447,quarter,O
10744,447,which,O
10745,447,ended,O
10746,447,July,O
10747,447,29,O
10748,447,1995,O
10749,447,Best,ORG
10750,447,posted,O
10751,447,a,O
10752,447,loss,O
10753,447,of,O
10754,447,71,O
10755,447,million,O
10756,447,or,O
10757,447,023,O
10758,447,per,O
10759,447,share,O
10760,447,on,O
10761,447,sales,O
10762,447,of,O
10763,447,3119,O
10764,447,million,O
10765,448,DOCSTART,O
10766,448,Measles,O
10767,448,exposure,O
10768,448,can,O
10769,448,lead,O
10770,448,to,O
10771,448,bowel,O
10772,448,disease,O
10773,448,study,O
10774,449,LONDON,LOC
10775,449,19960823,O
10776,449,Women,O
10777,449,who,O
10778,449,get,O
10779,449,measles,O
10780,449,while,O
10781,449,pregnant,O
10782,449,may,O
10783,449,have,O
10784,449,babies,O
10785,449,at,O
10786,449,higher,O
10787,449,risk,O
10788,449,of,O
10789,449,Crohns,PER
10790,449,disease,O
10791,449,a,O
10792,449,debilitating,O
10793,449,bowel,O
10794,449,disorder,O
10795,449,researchers,O
10796,449,said,O
10797,449,on,O
10798,449,Friday,O
10799,450,Three,O
10800,450,out,O
10801,450,of,O
10802,450,four,O
10803,450,Swedish,O
10804,450,babies,O
10805,450,born,O
10806,450,to,O
10807,450,mothers,O
10808,450,who,O
10809,450,caught,O
10810,450,measles,O
10811,450,developed,O
10812,450,serious,O
10813,450,cases,O
10814,450,of,O
10815,450,Crohns,PER
10816,450,disease,O
10817,450,the,O
10818,450,researchers,O
10819,450,said,O
10820,451,Dr,O
10821,451,Andrew,PER
10822,451,Wakefield,PER
10823,451,of,O
10824,451,the,O
10825,451,Royal,LOC
10826,451,Free,LOC
10827,451,Hospital,LOC
10828,451,School,LOC
10829,451,of,LOC
10830,451,Medicine,LOC
10831,451,and,O
10832,451,colleagues,O
10833,451,screened,O
10834,451,25000,O
10835,451,babies,O
10836,451,delivered,O
10837,451,at,O
10838,451,University,LOC
10839,451,Hospital,LOC
10840,451,Uppsala,LOC
10841,451,between,O
10842,451,1940,O
10843,451,and,O
10844,451,1949,O
10845,452,Four,O
10846,452,of,O
10847,452,the,O
10848,452,mothers,O
10849,452,had,O
10850,452,measles,O
10851,452,while,O
10852,452,pregnant,O
10853,453,Three,O
10854,453,of,O
10855,453,the,O
10856,453,four,O
10857,453,children,O
10858,453,had,O
10859,453,Crohns,PER
10860,453,disease,O
10861,453,Wakefields,PER
10862,453,group,O
10863,453,wrote,O
10864,453,in,O
10865,453,the,O
10866,453,Lancet,ORG
10867,453,medical,O
10868,453,journal,O
10869,454,Crohns,PER
10870,454,is,O
10871,454,an,O
10872,454,inflammation,O
10873,454,of,O
10874,454,the,O
10875,454,bowel,O
10876,454,that,O
10877,454,can,O
10878,454,sometimes,O
10879,454,require,O
10880,454,surgery,O
10881,455,It,O
10882,455,causes,O
10883,455,diarrhoea,O
10884,455,abdominal,O
10885,455,pain,O
10886,455,and,O
10887,455,weight,O
10888,455,loss,O
10889,456,The,O
10890,456,researchers,O
10891,456,said,O
10892,456,the,O
10893,456,three,O
10894,456,children,O
10895,456,involved,O
10896,456,had,O
10897,456,especially,O
10898,456,severe,O
10899,456,cases,O
10900,457,Exposure,O
10901,457,to,O
10902,457,viruses,O
10903,457,can,O
10904,457,often,O
10905,457,cause,O
10906,457,birth,O
10907,457,defects,O
10908,458,Most,O
10909,458,notably,O
10910,458,women,O
10911,458,who,O
10912,458,get,O
10913,458,rubella,O
10914,458,German,O
10915,458,measles,O
10916,458,have,O
10917,458,a,O
10918,458,high,O
10919,458,risk,O
10920,458,of,O
10921,458,a,O
10922,458,stillborn,O
10923,458,baby,O
10924,459,DOCSTART,O
10925,459,All,O
10926,459,the,O
10927,459,key,O
10928,459,numbers,O
10929,459,CBI,ORG
10930,459,August,O
10931,459,industrial,O
10932,459,trends,O
10933,460,LONDON,LOC
10934,460,19960823,O
10935,460,Following,O
10936,460,are,O
10937,460,key,O
10938,460,data,O
10939,460,from,O
10940,460,the,O
10941,460,August,O
10942,460,monthly,O
10943,460,survey,O
10944,460,of,O
10945,460,trends,O
10946,460,in,O
10947,460,UK,LOC
10948,460,manufacturing,O
10949,460,by,O
10950,460,the,O
10951,460,Confederation,ORG
10952,460,of,ORG
10953,460,British,ORG
10954,460,Industry,ORG
10955,460,CBI,ORG
10956,461,CBI,ORG
10957,461,MONTHLY,O
10958,461,TRENDS,O
10959,461,ENQUIRY,O
10960,461,a,O
10961,461,AUG,O
10962,461,JULY,O
10963,461,JUNE,O
10964,461,MAY,O
10965,461,total,O
10966,461,order,O
10967,461,book,O
10968,461,10,O
10969,461,22,O
10970,461,13,O
10971,461,17,O
10972,461,export,O
10973,461,order,O
10974,461,book,O
10975,461,14,O
10976,461,13,O
10977,461,11,O
10978,461,7,O
10979,461,stocks,O
10980,461,of,O
10981,461,finished,O
10982,461,goods,O
10983,461,17,O
10984,461,19,O
10985,461,17,O
10986,461,25,O
10987,461,output,O
10988,461,expectations,O
10989,461,22,O
10990,461,22,O
10991,461,12,O
10992,461,16,O
10993,461,domestic,O
10994,461,price,O
10995,461,expectations,O
10996,461,0,O
10997,461,1,O
10998,461,6,O
10999,461,4,O
11000,461,NOTES,O
11001,461,over,O
11002,461,the,O
11003,461,coming,O
11004,461,four,O
11005,461,months,O
11006,461,a,O
11007,461,in,O
11008,461,percent,O
11009,461,giving,O
11010,461,balance,O
11011,461,between,O
11012,461,those,O
11013,461,replying,O
11014,461,above,O
11015,461,normal,O
11016,461,and,O
11017,461,those,O
11018,461,replying,O
11019,461,below,O
11020,461,normal,O
11021,462,The,O
11022,462,survey,O
11023,462,was,O
11024,462,conducted,O
11025,462,between,O
11026,462,July,O
11027,462,23,O
11028,462,and,O
11029,462,August,O
11030,462,14,O
11031,462,and,O
11032,462,involved,O
11033,462,1305,O
11034,462,companies,O
11035,462,representing,O
11036,462,50,O
11037,462,industries,O
11038,462,accounting,O
11039,462,for,O
11040,462,around,O
11041,462,half,O
11042,462,of,O
11043,462,the,O
11044,462,UKs,LOC
11045,462,manufactured,O
11046,462,exports,O
11047,462,and,O
11048,462,some,O
11049,462,two,O
11050,462,million,O
11051,462,employees,O
11052,463,Rosemary,PER
11053,463,Bennett,PER
11054,463,London,ORG
11055,463,Newsroom,ORG
11056,463,44,O
11057,463,171,O
11058,463,542,O
11059,463,7715,O
11060,463,DOCSTART,O
11061,463,London,LOC
11062,463,shipsales,O
11063,464,LONDON,LOC
11064,464,19960822,O
11065,464,Secondhand,O
11066,464,tonnage,O
11067,464,brokers,O
11068,464,reported,O
11069,464,the,O
11070,464,sale,O
11071,464,of,O
11072,464,the,O
11073,464,following,O
11074,464,vessels,O
11075,465,Iron,O
11076,465,Gippsland,O
11077,465,built,O
11078,465,1989,O
11079,465,87241,O
11080,465,dwt,O
11081,465,sold,O
11082,465,to,O
11083,465,Greek,O
11084,465,buyers,O
11085,465,for,O
11086,465,30,O
11087,465,million,O
11088,466,Sairyu,O
11089,466,Maru,O
11090,466,No,O
11091,466,2,O
11092,466,built,O
11093,466,1982,O
11094,466,60960,O
11095,466,dwt,O
11096,466,sold,O
11097,466,to,O
11098,466,Greek,O
11099,466,buyers,O
11100,466,for,O
11101,466,155,O
11102,466,million,O
11103,467,Stainless,O
11104,467,Fighter,O
11105,467,built,O
11106,467,1970,O
11107,467,21718,O
11108,467,dwt,O
11109,467,sold,O
11110,467,at,O
11111,467,auction,O
11112,467,for,O
11113,467,6,O
11114,467,million,O
11115,468,Some,O
11116,468,of,O
11117,468,these,O
11118,468,sales,O
11119,468,may,O
11120,468,not,O
11121,468,be,O
11122,468,final,O
11123,468,as,O
11124,468,they,O
11125,468,may,O
11126,468,be,O
11127,468,subject,O
11128,468,to,O
11129,468,inspection,O
11130,468,survey,O
11131,468,or,O
11132,468,other,O
11133,468,conditions,O
11134,469,DOCSTART,O
11135,469,Garlic,O
11136,469,pills,O
11137,469,dont,O
11138,469,lower,O
11139,469,cholesterol,O
11140,469,study,O
11141,469,finds,O
11142,470,LONDON,LOC
11143,470,19960822,O
11144,470,Garlic,O
11145,470,pills,O
11146,470,may,O
11147,470,not,O
11148,470,lower,O
11149,470,blood,O
11150,470,cholesterol,O
11151,470,and,O
11152,470,studies,O
11153,470,that,O
11154,470,show,O
11155,470,they,O
11156,470,do,O
11157,470,may,O
11158,470,be,O
11159,470,flawed,O
11160,470,British,O
11161,470,researchers,O
11162,470,have,O
11163,470,reported,O
11164,471,A,O
11165,471,study,O
11166,471,by,O
11167,471,a,O
11168,471,team,O
11169,471,of,O
11170,471,doctors,O
11171,471,at,O
11172,471,Oxford,ORG
11173,471,University,ORG
11174,471,has,O
11175,471,found,O
11176,471,people,O
11177,471,with,O
11178,471,high,O
11179,471,blood,O
11180,471,cholesterol,O
11181,471,do,O
11182,471,not,O
11183,471,benefit,O
11184,471,significantly,O
11185,471,from,O
11186,471,taking,O
11187,471,garlic,O
11188,471,tablets,O
11189,472,The,O
11190,472,study,O
11191,472,involved,O
11192,472,115,O
11193,472,people,O
11194,472,with,O
11195,472,high,O
11196,472,blood,O
11197,472,cholesterol,O
11198,472,levels,O
11199,473,They,O
11200,473,were,O
11201,473,given,O
11202,473,900,O
11203,473,milligrams,O
11204,473,a,O
11205,473,day,O
11206,473,of,O
11207,473,dried,O
11208,473,garlic,O
11209,473,powder,O
11210,473,or,O
11211,473,placebo,O
11212,473,tablets,O
11213,474,There,O
11214,474,were,O
11215,474,no,O
11216,474,significant,O
11217,474,differences,O
11218,474,between,O
11219,474,the,O
11220,474,groups,O
11221,474,receiving,O
11222,474,garlic,O
11223,474,and,O
11224,474,placebo,O
11225,474,they,O
11226,474,wrote,O
11227,474,in,O
11228,474,the,O
11229,474,Journal,ORG
11230,474,of,ORG
11231,474,the,ORG
11232,474,Royal,ORG
11233,474,College,ORG
11234,474,of,ORG
11235,474,Physicians,ORG
11236,475,Those,O
11237,475,taking,O
11238,475,part,O
11239,475,were,O
11240,475,told,O
11241,475,to,O
11242,475,eat,O
11243,475,a,O
11244,475,lowfat,O
11245,475,diet,O
11246,475,for,O
11247,475,six,O
11248,475,weeks,O
11249,475,before,O
11250,475,they,O
11251,475,started,O
11252,475,taking,O
11253,475,the,O
11254,475,pills,O
11255,475,and,O
11256,475,their,O
11257,475,blood,O
11258,475,cholesterol,O
11259,475,measured,O
11260,475,before,O
11261,475,and,O
11262,475,after,O
11263,475,the,O
11264,475,sixweek,O
11265,475,period,O
11266,476,The,O
11267,476,researchers,O
11268,476,said,O
11269,476,this,O
11270,476,would,O
11271,476,make,O
11272,476,their,O
11273,476,findings,O
11274,476,more,O
11275,476,accurate,O
11276,477,Several,O
11277,477,studies,O
11278,477,have,O
11279,477,found,O
11280,477,garlic,O
11281,477,pills,O
11282,477,can,O
11283,477,lower,O
11284,477,blood,O
11285,477,pressure,O
11286,477,and,O
11287,477,blood,O
11288,477,cholesterol,O
11289,478,But,O
11290,478,the,O
11291,478,Oxford,LOC
11292,478,team,O
11293,478,disputed,O
11294,478,these,O
11295,478,findings,O
11296,478,and,O
11297,478,said,O
11298,478,either,O
11299,478,previous,O
11300,478,trials,O
11301,478,may,O
11302,478,have,O
11303,478,been,O
11304,478,interpreted,O
11305,478,incorrectly,O
11306,478,those,O
11307,478,taking,O
11308,478,part,O
11309,478,were,O
11310,478,not,O
11311,478,given,O
11312,478,special,O
11313,478,diets,O
11314,478,beforehand,O
11315,478,or,O
11316,478,the,O
11317,478,duration,O
11318,478,of,O
11319,478,the,O
11320,478,studies,O
11321,478,may,O
11322,478,have,O
11323,478,been,O
11324,478,too,O
11325,478,short,O
11326,479,The,O
11327,479,sixmonth,O
11328,479,trial,O
11329,479,was,O
11330,479,funded,O
11331,479,by,O
11332,479,the,O
11333,479,British,ORG
11334,479,Heart,ORG
11335,479,Foundation,ORG
11336,479,and,O
11337,479,Lichtwer,ORG
11338,479,Pharma,ORG
11339,479,GmbH,ORG
11340,479,which,O
11341,479,makes,O
11342,479,Kwai,O
11343,479,brand,O
11344,479,garlic,O
11345,479,tablets,O
11346,480,The,O
11347,480,study,O
11348,480,did,O
11349,480,not,O
11350,480,address,O
11351,480,whether,O
11352,480,whole,O
11353,480,garlic,O
11354,480,could,O
11355,480,affect,O
11356,480,cholesterol,O
11357,481,London,ORG
11358,481,Newsroom,ORG
11359,481,44,O
11360,481,171,O
11361,481,542,O
11362,481,7950,O
11363,481,DOCSTART,O
11364,481,Britain,LOC
11365,481,gives,O
11366,481,aid,O
11367,481,to,O
11368,481,volcanohit,O
11369,481,Caribbean,LOC
11370,481,island,O
11371,482,LONDON,LOC
11372,482,19960822,O
11373,482,Britain,LOC
11374,482,said,O
11375,482,on,O
11376,482,Thursday,O
11377,482,it,O
11378,482,would,O
11379,482,give,O
11380,482,25,O
11381,482,million,O
11382,482,pounds,O
11383,482,39,O
11384,482,million,O
11385,482,of,O
11386,482,development,O
11387,482,aid,O
11388,482,to,O
11389,482,the,O
11390,482,Caribbean,LOC
11391,482,island,O
11392,482,of,O
11393,482,Montserrat,LOC
11394,482,where,O
11395,482,much,O
11396,482,of,O
11397,482,the,O
11398,482,population,O
11399,482,living,O
11400,482,in,O
11401,482,the,O
11402,482,south,O
11403,482,has,O
11404,482,fled,O
11405,482,to,O
11406,482,avoid,O
11407,482,a,O
11408,482,volcano,O
11409,483,The,O
11410,483,volcano,O
11411,483,in,O
11412,483,the,O
11413,483,Soufriere,O
11414,483,hills,O
11415,483,has,O
11416,483,erupted,O
11417,483,three,O
11418,483,times,O
11419,483,in,O
11420,483,the,O
11421,483,past,O
11422,483,13,O
11423,483,months,O
11424,483,and,O
11425,483,last,O
11426,483,April,O
11427,483,some,O
11428,483,4500,O
11429,483,people,O
11430,483,living,O
11431,483,in,O
11432,483,the,O
11433,483,capital,O
11434,483,Plymouth,ORG
11435,483,and,O
11436,483,southern,O
11437,483,areas,O
11438,483,were,O
11439,483,evacuated,O
11440,483,to,O
11441,483,the,O
11442,483,north,O
11443,483,where,O
11444,483,many,O
11445,483,are,O
11446,483,living,O
11447,483,in,O
11448,483,public,O
11449,483,shelters,O
11450,483,and,O
11451,483,schools,O
11452,484,This,O
11453,484,assistance,O
11454,484,will,O
11455,484,provide,O
11456,484,a,O
11457,484,fast,O
11458,484,track,O
11459,484,development,O
11460,484,programme,O
11461,484,for,O
11462,484,the,O
11463,484,designated,O
11464,484,northern,O
11465,484,safe,O
11466,484,area,O
11467,484,Britains,LOC
11468,484,Overseas,ORG
11469,484,Development,ORG
11470,484,Administration,ORG
11471,484,said,O
11472,484,in,O
11473,484,a,O
11474,484,statement,O
11475,485,Britain,LOC
11476,485,gave,O
11477,485,85,O
11478,485,million,O
11479,485,pounds,O
11480,485,13,O
11481,485,million,O
11482,485,to,O
11483,485,Montserrat,LOC
11484,485,which,O
11485,485,is,O
11486,485,one,O
11487,485,of,O
11488,485,its,O
11489,485,dependent,O
11490,485,territories,O
11491,485,when,O
11492,485,the,O
11493,485,volcano,O
11494,485,first,O
11495,485,became,O
11496,485,active,O
11497,486,Overseas,O
11498,486,Development,O
11499,486,Minister,O
11500,486,Lynda,PER
11501,486,Chalker,PER
11502,486,said,O
11503,486,a,O
11504,486,recent,O
11505,486,census,O
11506,486,had,O
11507,486,shown,O
11508,486,most,O
11509,486,Montserratians,O
11510,486,wanted,O
11511,486,to,O
11512,486,remain,O
11513,486,on,O
11514,486,the,O
11515,486,island,O
11516,487,The,O
11517,487,development,O
11518,487,of,O
11519,487,the,O
11520,487,north,O
11521,487,will,O
11522,487,help,O
11523,487,them,O
11524,487,to,O
11525,487,do,O
11526,487,just,O
11527,487,that,O
11528,487,she,O
11529,487,said,O
11530,488,DOCSTART,O
11531,488,Tennis,O
11532,488,Philippoussis,PER
11533,488,looms,O
11534,488,for,O
11535,488,Sampras,PER
11536,488,in,O
11537,488,US,O
11538,488,Open,O
11539,489,Bill,PER
11540,489,Berkrot,PER
11541,489,NEW,LOC
11542,489,YORK,LOC
11543,489,19960822,O
11544,489,World,O
11545,489,number,O
11546,489,one,O
11547,489,Pete,PER
11548,489,Sampras,PER
11549,489,seeking,O
11550,489,his,O
11551,489,first,O
11552,489,Grand,O
11553,489,Slam,O
11554,489,title,O
11555,489,of,O
11556,489,the,O
11557,489,year,O
11558,489,and,O
11559,489,womens,O
11560,489,top,O
11561,489,seed,O
11562,489,Steffi,PER
11563,489,Graf,PER
11564,489,aiming,O
11565,489,for,O
11566,489,her,O
11567,489,third,O
11568,489,should,O
11569,489,be,O
11570,489,able,O
11571,489,to,O
11572,489,ease,O
11573,489,into,O
11574,489,the,O
11575,489,years,O
11576,489,final,O
